intervalli,trapezi,simpson,gauss
605284,1.19916847981844417481436755058137818804952839100226e-09,4.000649459582978787840151161323064324417483974724e-20,1.28203540272515437738726981346541236869886989302666e-27
606841,1.19302285002793153611261015434468325557898254141873e-09,3.95974874658757060824153101866039061546125500160912e-20,1.27546508746425236235413436635646920105996082304872e-27
608400,1.18691653958897478247372269979749353115294021455958e-09,3.91931756778520620251940657787230898482950239240567e-20,1.26893680866574320369437942584738199331964034104718e-27
609961,1.18084924701220333573576303616011454589539831121426e-09,3.87935050588647459911671600221603381601453143261124e-20,1.2624502440062394055349727131637685096923012641815e-27
611524,1.17482067350182503172443536158041248191648351893175e-09,3.83984108606164691781332608033272063920947896575814e-20,1.25600507404206799449668804534579514641933358178432e-27
613089,1.16883052292815824501119245499153610642672964288359e-09,3.80078405454845982435484486371231457697677855983831e-20,1.2496009821799045139305326003832169168654674739585e-27
614656,1.16287850180047873024644106127429624143461555606903e-09,3.76217310333797154786723067535165242132652591879666e-20,1.24323765464774348279426722843149470737611057412431e-27
616225,1.15696431924017717860355281722617776224038952363707e-09,3.72400313718337798861228508438327130403409118895225e-20,1.23691478046620104118892258947560619221402705194162e-27
617796,1.15108768695422354376258036808312760515864018085188e-09,3.68626800992325266093491846808333341487831138645401e-20,1.23063205142014556433083525614555093416048656309435e-27
619369,1.14524831920893424690515436387749736889541956804113e-09,3.64896277997885517450366289584232629600828577186682e-20,1.22438916203065208558094700579676557870724644318556e-27
620944,1.13944593280403842439799819169476335362151548346626e-09,3.61208145822483306543691257864486369170979494720678e-20,1.21818580952727642710490161619721256518660801386789e-27
622521,1.13368024704703943522560188856520928563540095595287e-09,3.57561925206163405819801992850586402918517666666945e-20,1.21202169382064499380954556692544824260531985693802e-27
624100,1.12795098372786789780635963060478407034016276039147e-09,3.53957032474469977593918588056623995649774307713282e-20,1.20589651747535624240824107341381773029024640984363e-27
625681,1.12225786709382257760417269911608275086599757634796e-09,3.5039300281177541149103328367888851489666048716379e-20,1.19980998568318989282312539317216351439958094378856e-27
627264,1.11660062382479549794219384056553927825825125288876e-09,3.46869267331245733018341668755616161729332683083607e-20,1.19376180623662000365104260751391761066442634682468e-27
628849,1.11097898300877769664985160871530084003657864347327e-09,3.43385375222751293701611310944825135438444724801224e-20,1.18775168950262808711503057519969087580702936051444e-27
630436,1.1053926761176421006411312682541486527334710150631e-09,3.39940771951167591354438731721385925782883641681965e-20,1.1817793483968124918084229437571023976527461890726e-27
632025,1.09984143698320003924366758137623661816756115732156e-09,3.36535020287279970290488624194695740988612227202459e-20,1.17584449835779033362704387686938382160272925397546e-27
633616,1.09432500177352796508667265112286940754529126026742e-09,3.33167579625800451665690880444293735080296036070667e-20,1.16994685732188830658961946660765661063764410896691e-27
635209,1.08884310896956099862301432276514455727591928960345e-09,3.29838025907597416551076494741552330459343868252693e-20,1.16408614569811875578016462478100651011737501356212e-27
636804,1.08339549934194995891860381362587076414144454211204e-09,3.26545832048898993574051003393521679316111211102151e-20,1.15826208634343744442126449523433705121251588124514e-27
638401,1.07798191592817858920216653705255918317501662405036e-09,3.23290586763098404212694182409465248252196648574778e-20,1.15247440453827949611617233032405621796561359725633e-27
640000,1.07260210400993773084177754833471908187251694608237e-09,3.2007177609270315274021330719410100537958093619063e-20,1.14672282796237004159259383477940900700855875964239e-27
641601,1.06725581109075324391236522736961973754400024823673e-09,3.16889001138887302479018120234023917790626678284249e-20,1.14100708667080614685381217232338768665148940935294e-27
643204,1.06194278687386451635165248721178335452445505951404e-09,3.13741760687833183414220663973763779718672942755253e-20,1.13532691307040664650511232215851718473665946357785e-27
644809,1.05666278324035044688145253923574593718109000222961e-09,3.10629667856123331890987896958245489051542190345509e-20,1.12968204189632655218676870703146286095417299171368e-27
646416,1.05141555422749982940741799354492474094970860701623e-09,3.07552233803207697247189422293996089929542393805623e-20,1.1240722101889327515204473728788529837512830655183e-27
648025,1.04620085600742310851362659691134508777499624613695e-09,3.04509083300650307064348935258255711147566190607095e-20,1.11849715727093775777482847422011066165303888039257e-27
649636,1.04101844686590251694896321227512842082321606277627e-09,3.0149973952254003821903302290565413337026522214855e-20,1.11295662472478831458946977454467027291255062138987e-27
651249,1.03586808718147764667013829409267406068231883100095e-09,2.98523838546530256777319145394366113243512090197224e-20,1.10745035637030570357411159576483734628056081493056e-27
652864,1.03074953940476354507120752035775512721284950631704e-09,2.95580915214095142846559106807752173087103475841088e-20,1.10197809824257464543428760815226829586528450225529e-27
654481,1.02566256803799846750129485474347453081943281332167e-09,2.92670616571224589973277505940219480005130112153399e-20,1.09653959857007772747359161276014990020523368373251e-27
656100,1.02060693961481845606037476442459872018991244513128e-09,2.89792488790510858402872112654750054283555734720877e-20,1.09113460775307233189841736938882000626851685629577e-27
657721,1.01558242268025595297677750739364668238161611732496e-09,2.86946189559285894813959386598986069442441725345165e-20,1.08576287834220708031242081527599978988700746981477e-27
659344,1.01058878777095969461872250648769428648442094782907e-09,2.84131276055604755837511285442848973416071878742647e-20,1.08042416501737485014516410460385693273218949424958e-27
660969,1.00562580739563316938467926704791183344799606241383e-09,2.81347416291538216532719636179490229889586375249212e-20,1.07511822456679945852203255719436078051183589242252e-27
662596,1.00069325601568895936256863615744843760072506329006e-09,2.78594178135199975533876125136668721874868580853117e-20,1.06984481586635314826004703919522062500767570192994e-27
664225,9.95790910026116321754462997487494393855735134949134e-10,2.75871239616833951230348777041341716564143418980772e-20,1.06460369985910204927594121963109457484982220652282e-27
665856,9.90918547736559401640086578574153382769189399204166e-10,2.7317817898911177145201496820001434894766203964423e-20,1.05939463953507682672799167252482275267425032445233e-27
667489,9.86075949352603502707474261062407358088242842739923e-10,2.70514684003581501243144098968256603623795187955641e-20,1.05421739991126576469057850174377919560708259551953e-27
669124,9.81262896957266877120893167131555628979750758179973e-10,2.67880343001540352832705097394470256162344247979197e-20,1.04907174801182757108916088910303023398145442325125e-27
670761,9.76479174492695529732698707815817565033800847432431e-10,2.6527485316833973957730504496613138256195627133814e-20,1.04395745284852122601197048347259525875752863023895e-27
672400,9.71724567742058565385179982702849361627974143809465e-10,2.62697812647215534888865149113612448054827408052059e-20,1.03887428540135023137180265188234750874654631302798e-27
674041,9.6699886431164164109850660520576418229187894978037e-10,2.60148927778873294764134557244330654819640606764819e-20,1.03382201859941865522522248798500864413588199084997e-27
675684,9.62301853613136117509344789684311125467676270032092e-10,2.57627806230734765702269047979210196180326551397554e-20,1.02880042730199639887555746798474370492470060276141e-27
677329,9.57633326846121536019158309737790020657531206063893e-10,2.55134163229156854652769067004102323743195104256714e-20,1.02380928827979114919834001579083086401701069908044e-27
678976,9.52993076980739079739114375101914403182303100254761e-10,2.52667615696628453652770974344601924836126510017343e-20,1.01884838019642451244137138401438757961279903040375e-27
680625,9.48380898740553707487213789528536735675794957657199e-10,2.50227887483907252447893331766244758793306533777965e-20,1.01391748359010985907414855343310285669454473800443e-27
682276,9.4379658858560268080997300525608103820577294481015e-10,2.47814604507775329091115101469202943716525065722636e-20,1.00901638085552944210074086063771946637728266532847e-27
683929,9.39239944695628234272795040035277155765652790928034e-10,2.45427498990309188384637473605928686909434308947251e-20,1.00414485622590838361390498884136889242950078931221e-27
685584,9.34710766953492169097049130779412228552103962926553e-10,2.4306620558987598007428791817487241305765669428727e-20,9.99302695755283156263740181003446064402862422091981e-28
687241,9.30208856928770179624690388061258830637458602397873e-10,2.40730464654684197118727631059504124404930801759214e-20,9.94489687300962217748838555304965771534006448526337e-28
688900,9.25734017861523751069730096167026394752391868344059e-10,2.38419919339774843051195339130051824289966070938722e-20,9.89705620506176487418883615219467879401253510843312e-28
690561,9.21286054646247495576640846070203499018410764425917e-10,2.36134317881933029434012377340819820438594255508751e-20,9.84950286782917384612077306729193584888215935444435e-28
692224,9.16864773815989821755363268512734300609203325313878e-10,2.33873311695499937722012964149060002365507351456192e-20,9.80223479294960178445597574523256368201482000272268e-28
693889,9.12469983526644860607378330094384442389744790093763e-10,2.31636656675659106673257082433744088647649464553899e-20,9.75524992941070428439352393201523456581580247149385e-28
695556,9.0810149354141359810361921151933134367829698079957e-10,2.2942401226596563753952364650525725129870218586966e-20,9.70854624338391324589336197951420641912482675437365e-28
697225,9.03759115215432191629012539195356831936813717877301e-10,2.27235141796955251289166215125402299674198603633126e-20,9.66212171806009764323531365306633190502137714738432e-28
698896,8.99442661480565474076249503024762405626282934595271e-10,2.25069712518356884709897206992460820914931429875496e-20,9.61597435348699032177040909247998780629018163687602e-28
700569,8.95151946830363675558980808696260063971043499276041e-10,2.22927494979907615713716427173495748014793625903214e-20,9.57010216640835976020390340222473463106392010433849e-28
702244,8.90886787305180418527893273341312156506511256833456e-10,2.20808164021283607153753757576734014098780108772462e-20,9.52450319010490601271991316582877192191369913911419e-28
703921,8.866470004774500675178498993609668990998248479896e-10,2.18711497201939737930360940386259835381470037741338e-20,9.47917547423686031728807136452317704014636986338276e-28
705600,8.82432405437122539836152850046367613034645831178075e-10,2.16637176741861785843046621438095380015600751999536e-20,9.43411708468826812464387021383065714296814821173828e-28
707281,8.78242822777253708226618691912513766825813502278395e-10,2.14584987007186054459508862824819260271845093359301e-20,9.38932610341293556676628389172269824191137687606063e-28
708964,8.74078074579749550917043426570579053341750364327649e-10,2.12554617394942760660135734956122547360739064741554e-20,9.34480062828201964424770030343010707488121061557614e-28
710649,8.69937984401262228484195798666502442842370920223678e-10,2.10545858881148104081138724314981690949791212110033e-20,9.30053877293324266882003194454333789704248171030826e-28
712336,8.65822377259236290656036069455259811146452059533216e-10,2.08558407842775053355403664083901582576358052548688e-20,9.25653866662171175052404943895152301528670471274338e-28
714025,8.61731079618103239520650754550230053829009542641347e-10,2.06592061674948158267365280495998206605355011582178e-20,9.21279845407232436864247434974455687125659072274217e-28
715716,8.5766391937562269863057209761924496056084709762965e-10,2.04646523543443324930610572906118883386467257069016e-20,9.1693162953337413116162436028203507657096773066501e-28
717409,8.5362072584936846018477966867841793970744235612471e-10,2.02721597077554212525565982097767277782328090030141e-20,9.12609036563390851378177059477223398011435150880321e-28
719104,8.49601329763357704843742337100919828277351531558116e-10,2.00816992046487165358474829070959428873048770676029e-20,9.08311885523710955595823850634858045602049378473998e-28
720801,8.45605563234821710790251870278605555248242537175089e-10,1.98932518134407258184683119697658136316218695454586e-20,9.04039996930253083273035632395738793059582168030153e-28
722500,8.41633259761116390395343882257105188076927386555231e-10,1.97067891534158325548386622022042046513164689349996e-20,8.99793192774432162176510864179732888601461129631799e-28
724201,8.37684254206771014289037991753802480655145402367899e-10,1.95222927810936614278954086830880779505586791067296e-20,8.95571296509313151972151678323060265235843914477237e-28
725904,8.3375838279067350377461928176883636536945664174011e-10,1.93397349406828830713247363884561350906075368656178e-20,8.91374133035910793531014539212722370169610288912006e-28
727609,8.29855483073390693367313531260138857708212664055853e-10,1.91590977599501918109662918463954243596999613811383e-20,8.87201528689633655288306550036248647747350269556277e-28
729316,8.25975393944621985787990211919521185614591330354922e-10,1.89803540911114243024239966310822854968538869939972e-20,8.83053311226870789963345068804092848245709982524109e-28
731025,8.22117955610784842004397174233918781401241706792908e-10,1.8803486616835123130309220051688329491299143949829e-20,8.78929309811719336610437365307096442197516473006263e-28
732736,8.18283009582730568890754106261565219449836194616339e-10,1.86284687809326248469463512649737576852651414539914e-20,8.7482935500285142432953540335966553148659399537282e-28
734449,8.14470398663588886775601876428218698201427241182922e-10,1.845528380512336928839908031499854237247572696482e-20,8.70753278740518755025868493419805218213197217827094e-28
736164,8.10679966936739778571845471907799690274718807460852e-10,1.82839057088916803689619744665965004522975088411999e-20,8.66700914333693263374069340549611340700242576627968e-28
737881,8.06911559753911141336094402884227396952477360047284e-10,1.81143182376352315993803301049410278309172495841214e-20,8.6267209644734227261902894244021332431569323622085e-28
739600,8.03165023723400779990783625091841541624329039583354e-10,1.79464959710622365644089042609425058380053867794506e-20,8.58666661089836585037212712045171239920319959713176e-28
741321,7.99440206698421301566171356476475028640322274479393e-10,1.77804231633387951280205905684786898698180427952553e-20,8.5468444560048996579274328046423663034258428729355e-28
743044,7.95736957765566486684113552181812633543493732165018e-10,1.76160749394061309659637952186336678591508915241896e-20,8.50725288637228498556433805401403124579488929019128e-28
744769,7.92055127233397733115400115704367851544636842585687e-10,1.74534360477369195615004632836765488290392531228687e-20,8.46789030164388310617300128430653661062758508986409e-28
746496,7.8839456662114918410123407039294885926222204151124e-10,1.72924821439580586259431822412440069052903225518744e-20,8.42875511440640184308984375526985573209149493416854e-28
748225,7.84755128647550171740908938745898409883612312934696e-10,1.71331984568205174802081020752624510606696232893174e-20,8.3898457500703959040201374405032005917098981927929e-28
749956,7.81136667219763623115597727940413340193371259353177e-10,1.69755611585189037946507411727120593208530625916397e-20,8.35116064675200697680858849029395541273322968701231e-28
751689,7.77539037422439093946055705947651567068286951320893e-10,1.68195559444738735773735279343593199809560387728084e-20,8.31269825515592931236244465668482338187183043173141e-28
753424,7.73962095506879111473546367803521372587665973028652e-10,1.66651594897454654983791692037817544132855055605522e-20,8.27445703845958670061937555906785099942979695641441e-28
755161,7.70405698880317524911955729304194437676691636273427e-10,1.65123579432216707333780287087118017073901094979907e-20,8.23643547219850692355067175177733497727030569503428e-28
756900,7.66869706095308578248337730721655630152072836787798e-10,1.63611284695281452822107419047987735713971570582018e-20,8.19863204415287994483631610848843086519314696506436e-28
758641,7.63353976839225436372450738108345292884008911240811e-10,1.62114576582111586224850650624726138550283512883648e-20,8.1610452542352862690787370001153161577291027553698e-28
760384,7.59858371923866911496564770338293935336309154169861e-10,1.6063323150551865942645026878089258349299051852559e-20,8.12367361437958207427251021924879513033412109160927e-28
762129,7.56382753275171152588250195659167152640744286374466e-10,1.59167119643265332261869651504401321939498902509664e-20,8.08651564843092788975331249035788716038060393939437e-28
763876,7.52926983923035076084257357516065025358692440235635e-10,1.57716022049390562288912001828910009095562083258537e-20,8.04956989203694775804585488924605426538003274387928e-28
765625,7.49490927991238331486167022473458889753933076554957e-10,1.56279813063360965321435883217538563664017837340342e-20,8.01283489254000598295159501537149226373545980631478e-28
767376,7.4607445068747061056138669036605768591094092906012e-10,1.54858278258769734144305384076544763679515604476556e-20,7.97630920887058872789645120066739882203765819598047e-28
769129,7.42677418293461123789390418791863922623225584732914e-10,1.53451296019761398794375262303480201234168308557722e-20,7.93999141144177788802969219792001828619879347702123e-28
770884,7.39299698155209082405903251400456599227676135761647e-10,1.52058656321349482967188445017455153283009342710309e-20,7.90388008204480481686029430798892483225223501200827e-28
772641,7.35941158673314038910020414434404626955025976046636e-10,1.50680241478787467322806653104394401781208414582013e-20,7.86797381374567164336847113753105456329759439105392e-28
774400,7.32601669293404953213983248704586573567542120465796e-10,1.49315845753803303357153816110811331821157263740433e-20,7.83227121078282806856940116064151786755013085488919e-28
776161,7.29281100496666865735418553558066038548034533523146e-10,1.4796535528253845790949448726792845451091165829231e-20,7.7967708884658916814645201366972942307438211454112e-28
777924,7.25979323790464072660149699700584276324482911647133e-10,1.46628568502049888614822707388478167227498718085537e-20,7.76147147307539998322372731243374139639658073248088e-28
779689,7.2269621169905871234302525061108044537972118322685e-10,1.45305375262388677574624191653994876974491142789333e-20,7.72637160176358245532961213811774594726678820370066e-28
781456,7.19431637754423685367358084666952723517656937145254e-10,1.43995578067771939529406561910253424610814103756149e-20,7.69146992245614115231200066361229243963975458474203e-28
783225,7.1618547648714884415325548825984432604794111530768e-10,1.42699070378322730605348336871622787451661152227225e-20,7.65676509375502844263693797272677894905101823791726e-28
784996,7.12957603417439401194035680194257301716955075030118e-10,1.41415658660365619227548269824871053923502760889151e-20,7.62225578484221066231739495237225325222375757286609e-28
786769,7.09747895046205518010713672518873858548411686533256e-10,1.40145239883300275328513600035028857670305071440094e-20,7.58794067538440658491179153591221332235528202708419e-28
788544,7.06556228846242049749802586603533119838682778824849e-10,1.38887624373525093767192268742214623674954337767853e-20,7.55381845543878974879869636110233266370553257709819e-28
790321,7.03382483253497433011977911886035311040642039890601e-10,1.37642712511868123812341802679130736551264969200849e-20,7.51988782535964381798918942375088434029829023445811e-28
792100,7.00226537658430716991013865227788511252408107022651e-10,1.36410318385693204273118792386105522290886378833444e-20,7.48614749570596028628932361889760797047370582322805e-28
793881,6.97088272397455750326305565289472322068461567032451e-10,1.35190345692263675957498660503001982547760113127123e-20,7.45259618714996796638043489756009796841561929527287e-28
795664,6.93967568744471548230681864094484189993770668362434e-10,1.33982612183634975523587168450494733473769172004439e-20,7.41923263038658383537085432301398566735711212792462e-28
797449,6.90864308902477876450496815884581673766998932801652e-10,1.32787024781278878541462706929001180428830595506478e-20,7.38605556604377493661458588694490919820405045561084e-28
799236,6.87778375995275100449530744593490553779043580151167e-10,1.31603404808415413744233921753835503716334957393855e-20,7.35306374459382116411604471537421957592159399348976e-28
801025,6.8470965405924735988436555229094910872643831883987e-10,1.30431662321178204946459995063988180189098487074568e-20,7.32025592626546888066992253275725968950358365753541e-28
802816,6.81658028035228139958917789708272650355797907044246e-10,1.29271622123086917255400053781893485165775888285773e-20,7.28763088095696544404618949083489634375202897551356e-28
804609,6.78623383760447322611975832764735646218821136904846e-10,1.2812319731798759615022563448634068141293210120776e-20,7.25518738814996483704630374593326206624314994092246e-28
806404,6.75605607960558811706117866769077402619614139037913e-10,1.26986216101414650497134897940495408072784125938967e-20,7.22292423682429471715165350258564621360934715161531e-28
808201,6.72604588241747837451474293744376485963668923535266e-10,1.25860594540493920374447765985014843843606510262526e-20,7.19084022537357531978250508596980295169214680129421e-28
810000,6.69620213082917056215596674566704191439684935194536e-10,1.24746164136990446459411639619819051398049307426609e-20,7.15893416152168076590831269847319011289726807510406e-28
811801,6.66652371827950572643326993149597743438970204857998e-10,1.23642843839316328571989559459176488534243480668008e-20,7.127204862240033439920844664895928888311680335555e-28
813604,6.63700954678055021640114606959890380800516134323655e-10,1.22550468372107235057873537433359068664800725263467e-20,7.09565115366572221732252621231363487148446051769781e-28
815409,6.60765852684176858260760119491064513498186752162767e-10,1.21468959485431935468449866621187789119111869981007e-20,7.06427187102043543391567650297629703440268450567826e-28
817216,6.57846957739495013895100174834692978039757939469994e-10,1.20398155045786674701361026560686305931810465025308e-20,7.03306585853019959882557169631306861739648460757324e-28
819025,6.54944162571988087354678163272670970031064801739591e-10,1.1933797952755856975852603972173447169438850980792e-20,7.00203196934591496287280764612846792571750793227498e-28
820836,6.52057360737075249541935619984606169765609567893079e-10,1.18288273860372619229537137625058723597957808185134e-20,6.97116906546467916154924755843811322161920672822e-28
822649,6.49186446610330050327840033394113882569469494652796e-10,1.17248965167816939768692716963724768264028008594412e-20,6.94047601765189025816757947935216749380958808425572e-28
824464,6.46331315380266326077039447766240152779853227255231e-10,1.1621989736612230948724324319159499287519417862292e-20,6.90995170536412061766751752765553871985465647445934e-28
826281,6.43491863041195415943475984372167446473663795477359e-10,1.1520100015511347883084447014628655672760429584161e-20,6.87959501667275314509198655253916052438771263298966e-28
828100,6.40667986386153904615743781788315492417463759453785e-10,1.14192120363245763919712658789027908678586407994423e-20,6.84940484818837152491395281034551450507594599429175e-28
829921,6.37859582999901118622158133580655604002017700722459e-10,1.13193190195703393127625290627240181098234038567382e-20,6.81938010498589619821832148369448901336341611673496e-28
831744,6.35066551251985612612300210276112377408778064630133e-10,1.12204059320861780578913158053031801457158214616901e-20,6.78951970053045791424263484851104436863430117180302e-28
833569,6.32288790289879891216476742889334522493106776846648e-10,1.11224662380411058237712785806610536271813927797065e-20,6.75982255660400079097400094021666319855845213514599e-28
835396,6.2952620003218262114882053790155837054827993005124e-10,1.102548518123562777138943393590983730819271584347e-20,6.73028760323260691640630042009503215115647617919927e-28
837225,6.26778681161887597165363319578166947958478335630658e-10,1.0929456462800192244543642249917356918358021386034e-20,6.70091377861453461769951599179359171175059820526193e-28
839056,6.24046135119718734317018729582897939622032536846943e-10,1.08343655966645414633242419281502231784685375093847e-20,6.67170002904896261986998141634852787752107004281513e-28
840889,6.21328464097530367650676299864169421955494081757058e-10,1.07402065144216497588577836226181063295086603329877e-20,6.64264530886543240879416017577339841723468151137272e-28
842724,6.18625571031772149111157583881653518903222917950494e-10,1.06469649934862070838372106968426838704246193774052e-20,6.61374858035398120524667085217239831471476530452899e-28
844561,6.15937359597017839884229312654269293597275221511561e-10,1.05546351895992873430947642181629681467631172737797e-20,6.58500881369595804743284681526810413702437236751724e-28
846400,6.13263734199557304797786966924057298492210020156868e-10,1.0463203137199984073842955364500335013306829802493e-20,6.55642498689551556903405979687504692119807397650046e-28
848241,6.10604599971051023666273054574701188749677337429178e-10,1.03726632100419500053230156826653994033323023221761e-20,6.52799608571177014817700180673042066525034233532806e-28
850084,6.0795986276224644262391157134345608668920958188753e-10,1.02830016933063743955340155762749283666966898547643e-20,6.49972110359162318998250751323530031937541120009459e-28
851929,6.0532942913675549654693429233570772813952271047921e-10,1.01942131727974764542741878741905421781760540250535e-20,6.47159904160323639146145939382640407360443322447687e-28
853776,6.02713206364892641615133529370465305006607631850256e-10,1.01062841783291376907127456657543903485700569163425e-20,6.44362890837015392252075840665717726132420073873565e-28
855625,6.00111102417572744910265150166166248478071771902624e-10,1.00192095019624162544313025632888517630636376464325e-20,6.41580972000606454073692868153727640769233333610596e-28
857476,5.97523025960268185694488226757501722117846922881174e-10,9.93297591220222588590907651517409667900476447757316e-21,6.38814050005019674036408634542414714694591772896953e-28
859329,5.9494888634702453065758513810295235028269066178377e-10,9.84757840173596504840755181152613621853206673900713e-21,6.36062027940334011778193667292607231280998478613108e-28
861184,5.92388593614534152968558361409354952977879954410503e-10,9.76300397198066730704413546984729600605231133548044e-21,6.33324809626448621627313842158603827613651522123209e-28
863041,5.89842058476267172416726549231759492581300640830794e-10,9.679247810777907825864069732958784230663178135531e-21,6.3060229960680821926625328718921623035180570186395e-28
864900,5.87309192316659101281001080236229063380527559626976e-10,9.59629714683583884573030459189615784728423444211334e-21,6.27894403142189072696789849313003295313021451596049e-28
866761,5.84789907185354587824952973723416540575428887210159e-10,9.51414735783164619753859162377642503671964544998373e-21,6.25201026204544967381736402400193560508635380094098e-28
868624,5.82284115791506656480896690108776103697510142936134e-10,9.43278589429682860925484392868425935881236728708635e-21,6.22522075470912503099648212989102637737241423302409e-28
870489,5.79791731498130850859819977534255086142671371412958e-10,9.35220831857462783626029056450599983637440310428578e-21,6.19857458317375087611210975934339691298633129073797e-28
872356,5.77312668316513692706856218679525387837064305593946e-10,9.27240229770081239789209936574263809838724572040546e-21,6.1720708281308499970143308517840857535011457692176e-28
874225,5.7484684090067487681538721686748050220691740633353e-10,9.19336357365969625405929635648660988981030478216518e-21,6.14570857714342901531515706695500776378822298115278e-28
876096,5.72394164541882628718020762959654535820772354357943e-10,9.11508002481654683594489559987109099023531126572497e-21,6.11948692458734187509691801004723893784817668206024e-28
877969,5.69954555163221658690830862196421766929331248437868e-10,9.03754756791203841534322632693256005784535000194386e-21,6.09340497159321564072717035524098798910427141685909e-28
879844,5.67527929314213152239583178083467294354303290670666e-10,8.96075428760622152731911878861464400100100455250644e-21,6.06746182598893261860348756107380499643895505298302e-28
881721,5.65114204165486243784380151309218582000388588380334e-10,8.88469627064752780247901930138315220467345524620833e-21,6.04165660224266288765331911615346078354173265904651e-28
883600,5.62713297503500426723417821305289422518379418438715e-10,8.80936180309201364631905095592817878752011375125688e-21,6.01598842140644139252372180473910453881171803676943e-28
885481,5.60325127725318359438500706090729263543272124559804e-10,8.73474713707934285834667301112468233685583318666368e-21,5.99045641106028382162547274320843440542560006465293e-28
887364,5.57949613833428533105746191909019812081061146165635e-10,8.66084075529475228915783549957610220930983678346714e-21,5.96505970525683555955799708770388239280685947951706e-28
889249,5.5558667543061727339564294835004287376455272915941e-10,8.58763907078078658359136994611473754089069612492534e-21,5.9397974444665480699476282195062615739007968083368e-28
891136,5.53236232714889554288409575327710259987313873737315e-10,8.51513075821312802863457905859106364633910598379523e-21,5.91466877552337713039373018241926467382362663153215e-28
893025,5.50898206474438108294514383500791231685330614664345e-10,8.44331238717324376629723347364785654098388161001979e-21,5.88967285157099740604674608807734361359123589864382e-28
894916,5.48572518082660323357333265117909230340643299486874e-10,8.37217281981287671062997931206738089410255961622734e-21,5.86480883200952791235071231725484646181868298304886e-28
896809,5.46259089493222422626292614455230841206805983886105e-10,8.30170877800918912141881864918276218140685491548691e-21,5.84007588244276298068145117065852536985613203221632e-28
898704,5.43957843235170429125505272708405298952986117807323e-10,8.23190930699632683546962212581519743035311699063422e-21,5.81547317462590340301161070511966812614033949317863e-28
900601,5.41668702408087423105881293125197945554626134469965e-10,8.16277127682110372214118958361631758899260284381271e-21,5.79099988641378249334588421905477415152163529332469e-28
902500,5.39391590677296605558988705866042641610102979454706e-10,8.09428391152362806252387686819481740813190588882982e-21,5.76665520170958186450487600192770495097232977513282e-28
904401,5.37126432269109686989544368675868680318008076994917e-10,8.02644422530806967569947564349463179067478699406621e-21,5.74243831041403177890479070692528881732213929730736e-28
906304,5.34873151966120126091308814421777014901661914778592e-10,7.95924161685787560098501818155903923321331315190344e-21,5.71834840837509099129285882421156349586083205476569e-28
908209,5.3263167510254074844930480962027174560008280528322e-10,7.89267324063269514886829560756793599458341621483753e-21,5.69438469733810105996546793639038882688765713481887e-28
910116,5.30401927559585280800626068260837538476499647008826e-10,7.82672866590721259927435255613431480401069824124186e-21,5.67054638489641016082749274319953213363122491195422e-28
912025,5.28183835760893341727585282124544481811301008469877e-10,7.7614051836018746583338829422911842952768765813095e-21,5.646832684442461495757303830423642135949476546423e-28
913936,5.25977326667998434931490720158608981875041291216944e-10,7.69669252963783117471494156820320671921016931720147e-21,5.62324281511934144313223586755188475567372054767242e-28
915849,5.23782327775838496443846045184454235886520928126524e-10,7.63258812770571404334722042375940827446577036791262e-21,5.5997760017727826540536173598811179077180013032236e-28
917764,5.21598767108308552275133378682262369621195181651326e-10,7.56908187653260344934366397886090842513770383204607e-21,5.57643147490361735279837137497906484469764869053272e-28
919681,5.19426573213855048080446655397580303035458831796855e-10,7.50617132898974672872073500646529057055232094194456e-21,5.55320847062067615432511515793681576606069870665407e-28
921600,5.17265675161111417436959753678049515525148646983656e-10,7.44384654287085785461505477170230819000145525792266e-21,5.53010623059412776528590505523751588631707117438886e-28
923521,5.1511600253457446028139793228697273199454263160348e-10,7.38210519673633872461931620898367162934983100476261e-21,5.50712400200925498794944458706754591269739311326014e-28
925444,5.12977485430321107947175477101449011364714384374319e-10,7.32093750380557397853660152877375481370406173074297e-21,5.48426103752066249873671872611694020800273619526068e-28
927369,5.10850054451765156071498641835521249018162981855636e-10,7.26034126493192521935466175724050096016810920937658e-21,5.46151659520691192471452519406280016274151837593337e-28
929296,5.08733640705453551413330379352449014247765517681672e-10,7.20030684521500225984295935552055669174486318234302e-21,5.43888993852557979239500478324195142062603974624556e-28
931225,5.0662817579690182333447955835114405886078787435465e-10,7.14083216449744249195880347141559776439652463736807e-21,5.41638033626873397355866093931313868534137022701192e-28
933156,5.04533591826468255349008212845985945086234118268947e-10,7.08190773630642375800362471699551987136528227550152e-21,5.39398706251882430256301245170946353286184788097448e-28
935089,5.02449821385266396741430243014923830347744808434993e-10,7.0235315962600160592537437095289816021200120711473e-21,5.37170939660498308872732808508693834072834313986278e-28
937024,5.00376797551115518792576913264219226730199496835584e-10,6.9656944029504508857773844821695085565346148838644e-21,5.34954662305973129590411299874487618802154468686476e-28
938961,4.9831445388452862463429036289490418399002403441814e-10,6.90839430464464030242192197045152111679726029619643e-21,5.32749803157608620926829826409969923480603107178746e-28
940900,4.96262724424737626181027063428912604405798526338269e-10,6.85162210172493319231673436869671826492075980739942e-21,5.30556291696506645668345655194706293068564871768738e-28
942841,4.94221543685755305958748821407549575470109128784643e-10,6.79537605206523708532356502674615522933624304501979e-21,5.28374057911359029874873921585030028806812050641321e-28
